t,agent_id,digit,x,y,z,brightness,role,model
3.9600000000000026,48,5,0.3862,0.4989,120.0,1.0,safety-sentry,DL-CNN (vision)
3.9600000000000026,49,5,0.4239,0.4997,120.0,1.0,follower,RL-PPO
3.9600000000000026,50,5,0.4625,0.4999,120.0,1.0,follower,RL-PPO
3.9600000000000026,51,5,0.4993,0.5,120.0,1.0,follower,RL-PPO
3.9600000000000026,52,5,0.5391,0.4995,120.0,1.0,follower,DL-Transformer (coord)
3.9600000000000026,53,5,0.577,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
3.9600000000000026,54,5,0.6143,0.5003,120.0,1.0,follower,DL-CNN (vision)
3.9600000000000026,55,5,0.6517,0.5009,120.0,1.0,follower,RL-PPO
3.9600000000000026,56,5,0.6895,0.4993,120.0,1.0,leader,DL-CNN (vision)
3.9600000000000026,57,5,0.7293,0.499,120.0,1.0,follower,DL-Transformer (coord)
3.9600000000000026,58,5,0.7663,0.5008,120.0,1.0,follower,Classical-MPC
3.9600000000000026,59,5,0.8054,0.4988,120.0,1.0,follower,Classical-MPC
3.9600000000000026,60,5,0.8438,0.5007,120.0,1.0,follower,RL-SAC
3.9600000000000026,61,5,0.8809,0.501,120.0,1.0,safety-sentry,RL-PPO
3.9600000000000026,62,5,0.9186,0.4999,120.0,1.0,follower,Classical-MPC
3.9600000000000026,63,5,0.9215,0.0811,120.0,1.0,leader,Classical-MPC
3.9600000000000026,64,5,0.9192,0.1114,120.0,1.0,follower,DL-CNN (vision)
3.9600000000000026,65,5,0.9197,0.1413,120.0,1.0,follower,IL-BC (behavior cloning)
3.9600000000000026,66,5,0.9192,0.1694,120.0,1.0,follower,Classical-MPC
3.9600000000000026,67,5,0.9214,0.1989,120.0,1.0,safety-sentry,DL-Transformer (coord)
3.9600000000000026,68,5,0.9201,0.2296,120.0,1.0,safety-sentry,Classical-MPC
3.9600000000000026,69,5,0.9211,0.2587,120.0,1.0,edge-relay,RL-PPO
3.9600000000000026,70,5,0.9188,0.29,120.0,1.0,follower,RL-SAC
3.9600000000000026,71,5,0.9208,0.3189,120.0,1.0,edge-relay,RL-SAC
3.9600000000000026,72,5,0.9203,0.3497,120.0,1.0,follower,RL-PPO
3.9600000000000026,73,5,0.9207,0.3799,120.0,1.0,follower,Classical-MPC
3.9600000000000026,74,5,0.9193,0.41,120.0,1.0,follower,RL-PPO
3.9600000000000026,75,5,0.9209,0.4395,120.0,1.0,follower,DL-Transformer (coord)
3.9600000000000026,76,5,0.9207,0.4705,120.0,1.0,follower,RL-PPO
3.9600000000000026,77,5,0.9197,0.5003,120.0,1.0,follower,DL-CNN (vision)
3.9600000000000026,78,5,0.0815,0.0811,120.0,1.0,follower,DL-CNN (vision)
3.9600000000000026,79,5,0.1173,0.0814,120.0,1.0,follower,RL-SAC
3.9600000000000026,80,5,0.1561,0.0813,120.0,1.0,follower,DL-Transformer (coord)
3.9600000000000026,81,5,0.1937,0.0794,120.0,1.0,follower,DL-Transformer (coord)
3.9600000000000026,82,5,0.2341,0.0789,120.0,1.0,follower,DL-CNN (vision)
3.9600000000000026,83,5,0.271,0.0796,120.0,1.0,follower,IL-BC (behavior cloning)
3.9600000000000026,84,5,0.3102,0.0787,120.0,1.0,follower,RL-PPO
3.9600000000000026,85,5,0.3461,0.08,120.0,1.0,edge-relay,RL-SAC
3.9600000000000026,86,5,0.3862,0.0789,120.0,1.0,follower,DL-CNN (vision)
3.9600000000000026,87,5,0.4239,0.0797,120.0,1.0,follower,DL-CNN (vision)
3.9600000000000026,88,5,0.4625,0.0799,120.0,1.0,follower,RL-SAC
3.9600000000000026,89,5,0.4993,0.08,120.0,1.0,edge-relay,Classical-MPC
3.9600000000000026,90,5,0.5391,0.0795,120.0,1.0,follower,Classical-MPC
3.9600000000000026,91,5,0.577,0.0805,120.0,1.0,edge-relay,RL-PPO
3.9600000000000026,92,5,0.6143,0.0803,120.0,1.0,safety-sentry,DL-CNN (vision)
3.9600000000000026,93,5,0.6517,0.0809,120.0,1.0,leader,RL-SAC
3.9600000000000026,94,5,0.6895,0.0793,120.0,1.0,edge-relay,DL-CNN (vision)
3.9600000000000026,95,5,0.7293,0.079,120.0,1.0,follower,RL-SAC
3.9600000000000026,96,5,0.7663,0.0808,120.0,1.0,follower,DL-Transformer (coord)
3.9600000000000026,97,5,0.8054,0.0788,120.0,1.0,edge-relay,Classical-MPC
3.9600000000000026,98,5,0.8438,0.0807,120.0,1.0,follower,DL-CNN (vision)
3.9600000000000026,99,5,0.8809,0.081,120.0,1.0,follower,DL-Transformer (coord)
3.9600000000000026,100,5,0.9186,0.0799,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,1,5,0.0815,0.9211,120.0,1.0,leader,RL-PPO
4.000000000000003,2,5,0.1173,0.9214,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,3,5,0.1561,0.9213,120.0,1.0,follower,Classical-MPC
4.000000000000003,4,5,0.1937,0.9194,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,5,5,0.2341,0.9189,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.000000000000003,6,5,0.271,0.9196,120.0,1.0,follower,IL-BC (behavior cloning)
4.000000000000003,7,5,0.3102,0.9187,120.0,1.0,follower,Classical-MPC
4.000000000000003,8,5,0.3461,0.92,120.0,1.0,leader,IL-BC (behavior cloning)
4.000000000000003,9,5,0.3862,0.9189,120.0,1.0,follower,RL-PPO
4.000000000000003,10,5,0.4239,0.9197,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,11,5,0.4625,0.9199,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,12,5,0.4993,0.92,120.0,1.0,edge-relay,RL-PPO
4.000000000000003,13,5,0.5391,0.9195,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,14,5,0.577,0.9205,120.0,1.0,leader,DL-Transformer (coord)
4.000000000000003,15,5,0.6143,0.9203,120.0,1.0,follower,Classical-MPC
4.000000000000003,16,5,0.6517,0.9209,120.0,1.0,safety-sentry,Classical-MPC
4.000000000000003,17,5,0.6895,0.9193,120.0,1.0,follower,RL-PPO
4.000000000000003,18,5,0.7293,0.919,120.0,1.0,follower,RL-SAC
4.000000000000003,19,5,0.7663,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.000000000000003,20,5,0.8054,0.9188,120.0,1.0,leader,RL-PPO
4.000000000000003,21,5,0.8438,0.9207,120.0,1.0,follower,RL-SAC
4.000000000000003,22,5,0.8809,0.921,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.000000000000003,23,5,0.9186,0.9199,120.0,1.0,follower,RL-PPO
4.000000000000003,24,5,0.0815,0.5011,120.0,1.0,follower,IL-BC (behavior cloning)
4.000000000000003,25,5,0.0792,0.5294,120.0,1.0,safety-sentry,Classical-MPC
4.000000000000003,26,5,0.0797,0.5573,120.0,1.0,follower,RL-PPO
4.000000000000003,27,5,0.0792,0.5834,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,28,5,0.0814,0.6109,120.0,1.0,follower,IL-BC (behavior cloning)
4.000000000000003,29,5,0.0801,0.6396,120.0,1.0,follower,Classical-MPC
4.000000000000003,30,5,0.0811,0.6667,120.0,1.0,follower,RL-SAC
4.000000000000003,31,5,0.0788,0.696,120.0,1.0,follower,RL-PPO
4.000000000000003,32,5,0.0808,0.7229,120.0,1.0,follower,Classical-MPC
4.000000000000003,33,5,0.0803,0.7517,120.0,1.0,follower,Classical-MPC
4.000000000000003,34,5,0.0807,0.7799,120.0,1.0,follower,RL-SAC
4.000000000000003,35,5,0.0793,0.808,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,36,5,0.0809,0.8355,120.0,1.0,edge-relay,IL-BC (behavior cloning)
4.000000000000003,37,5,0.0807,0.8645,120.0,1.0,follower,Classical-MPC
4.000000000000003,38,5,0.0797,0.8923,120.0,1.0,follower,RL-PPO
4.000000000000003,39,5,0.0789,0.9209,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,40,5,0.0815,0.5011,120.0,1.0,follower,Classical-MPC
4.000000000000003,41,5,0.1173,0.5014,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,42,5,0.1561,0.5013,120.0,1.0,follower,RL-PPO
4.000000000000003,43,5,0.1937,0.4994,120.0,1.0,follower,RL-PPO
4.000000000000003,44,5,0.2341,0.4989,120.0,1.0,follower,RL-SAC
4.000000000000003,45,5,0.271,0.4996,120.0,1.0,follower,Classical-MPC
4.000000000000003,46,5,0.3102,0.4987,120.0,1.0,follower,RL-PPO
4.000000000000003,47,5,0.3461,0.5,120.0,1.0,follower,RL-PPO
4.000000000000003,48,5,0.3862,0.4989,120.0,1.0,safety-sentry,DL-CNN (vision)
4.000000000000003,49,5,0.4239,0.4997,120.0,1.0,follower,RL-PPO
4.000000000000003,50,5,0.4625,0.4999,120.0,1.0,follower,RL-PPO
4.000000000000003,51,5,0.4993,0.5,120.0,1.0,follower,RL-PPO
4.000000000000003,52,5,0.5391,0.4995,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,53,5,0.577,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
4.000000000000003,54,5,0.6143,0.5003,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,55,5,0.6517,0.5009,120.0,1.0,follower,RL-PPO
4.000000000000003,56,5,0.6895,0.4993,120.0,1.0,leader,DL-CNN (vision)
4.000000000000003,57,5,0.7293,0.499,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,58,5,0.7663,0.5008,120.0,1.0,follower,Classical-MPC
4.000000000000003,59,5,0.8054,0.4988,120.0,1.0,follower,Classical-MPC
4.000000000000003,60,5,0.8438,0.5007,120.0,1.0,follower,RL-SAC
4.000000000000003,61,5,0.8809,0.501,120.0,1.0,safety-sentry,RL-PPO
4.000000000000003,62,5,0.9186,0.4999,120.0,1.0,follower,Classical-MPC
4.000000000000003,63,5,0.9215,0.0811,120.0,1.0,leader,Classical-MPC
4.000000000000003,64,5,0.9192,0.1114,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,65,5,0.9197,0.1413,120.0,1.0,follower,IL-BC (behavior cloning)
4.000000000000003,66,5,0.9192,0.1694,120.0,1.0,follower,Classical-MPC
4.000000000000003,67,5,0.9214,0.1989,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.000000000000003,68,5,0.9201,0.2296,120.0,1.0,safety-sentry,Classical-MPC
4.000000000000003,69,5,0.9211,0.2587,120.0,1.0,edge-relay,RL-PPO
4.000000000000003,70,5,0.9188,0.29,120.0,1.0,follower,RL-SAC
4.000000000000003,71,5,0.9208,0.3189,120.0,1.0,edge-relay,RL-SAC
4.000000000000003,72,5,0.9203,0.3497,120.0,1.0,follower,RL-PPO
4.000000000000003,73,5,0.9207,0.3799,120.0,1.0,follower,Classical-MPC
4.000000000000003,74,5,0.9193,0.41,120.0,1.0,follower,RL-PPO
4.000000000000003,75,5,0.9209,0.4395,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,76,5,0.9207,0.4705,120.0,1.0,follower,RL-PPO
4.000000000000003,77,5,0.9197,0.5003,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,78,5,0.0815,0.0811,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,79,5,0.1173,0.0814,120.0,1.0,follower,RL-SAC
4.000000000000003,80,5,0.1561,0.0813,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,81,5,0.1937,0.0794,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,82,5,0.2341,0.0789,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,83,5,0.271,0.0796,120.0,1.0,follower,IL-BC (behavior cloning)
4.000000000000003,84,5,0.3102,0.0787,120.0,1.0,follower,RL-PPO
4.000000000000003,85,5,0.3461,0.08,120.0,1.0,edge-relay,RL-SAC
4.000000000000003,86,5,0.3862,0.0789,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,87,5,0.4239,0.0797,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,88,5,0.4625,0.0799,120.0,1.0,follower,RL-SAC
4.000000000000003,89,5,0.4993,0.08,120.0,1.0,edge-relay,Classical-MPC
4.000000000000003,90,5,0.5391,0.0795,120.0,1.0,follower,Classical-MPC
4.000000000000003,91,5,0.577,0.0805,120.0,1.0,edge-relay,RL-PPO
4.000000000000003,92,5,0.6143,0.0803,120.0,1.0,safety-sentry,DL-CNN (vision)
4.000000000000003,93,5,0.6517,0.0809,120.0,1.0,leader,RL-SAC
4.000000000000003,94,5,0.6895,0.0793,120.0,1.0,edge-relay,DL-CNN (vision)
4.000000000000003,95,5,0.7293,0.079,120.0,1.0,follower,RL-SAC
4.000000000000003,96,5,0.7663,0.0808,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,97,5,0.8054,0.0788,120.0,1.0,edge-relay,Classical-MPC
4.000000000000003,98,5,0.8438,0.0807,120.0,1.0,follower,DL-CNN (vision)
4.000000000000003,99,5,0.8809,0.081,120.0,1.0,follower,DL-Transformer (coord)
4.000000000000003,100,5,0.9186,0.0799,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,1,5,0.0815,0.9211,120.0,1.0,leader,RL-PPO
4.040000000000003,2,5,0.1173,0.9214,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,3,5,0.1561,0.9213,120.0,1.0,follower,Classical-MPC
4.040000000000003,4,5,0.1937,0.9194,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,5,5,0.2341,0.9189,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.040000000000003,6,5,0.271,0.9196,120.0,1.0,follower,IL-BC (behavior cloning)
4.040000000000003,7,5,0.3102,0.9187,120.0,1.0,follower,Classical-MPC
4.040000000000003,8,5,0.3461,0.92,120.0,1.0,leader,IL-BC (behavior cloning)
4.040000000000003,9,5,0.3862,0.9189,120.0,1.0,follower,RL-PPO
4.040000000000003,10,5,0.4239,0.9197,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,11,5,0.4625,0.9199,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,12,5,0.4993,0.92,120.0,1.0,edge-relay,RL-PPO
4.040000000000003,13,5,0.5391,0.9195,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,14,5,0.577,0.9205,120.0,1.0,leader,DL-Transformer (coord)
4.040000000000003,15,5,0.6143,0.9203,120.0,1.0,follower,Classical-MPC
4.040000000000003,16,5,0.6517,0.9209,120.0,1.0,safety-sentry,Classical-MPC
4.040000000000003,17,5,0.6895,0.9193,120.0,1.0,follower,RL-PPO
4.040000000000003,18,5,0.7293,0.919,120.0,1.0,follower,RL-SAC
4.040000000000003,19,5,0.7663,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.040000000000003,20,5,0.8054,0.9188,120.0,1.0,leader,RL-PPO
4.040000000000003,21,5,0.8438,0.9207,120.0,1.0,follower,RL-SAC
4.040000000000003,22,5,0.8809,0.921,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.040000000000003,23,5,0.9186,0.9199,120.0,1.0,follower,RL-PPO
4.040000000000003,24,5,0.0815,0.5011,120.0,1.0,follower,IL-BC (behavior cloning)
4.040000000000003,25,5,0.0792,0.5294,120.0,1.0,safety-sentry,Classical-MPC
4.040000000000003,26,5,0.0797,0.5573,120.0,1.0,follower,RL-PPO
4.040000000000003,27,5,0.0792,0.5834,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,28,5,0.0814,0.6109,120.0,1.0,follower,IL-BC (behavior cloning)
4.040000000000003,29,5,0.0801,0.6396,120.0,1.0,follower,Classical-MPC
4.040000000000003,30,5,0.0811,0.6667,120.0,1.0,follower,RL-SAC
4.040000000000003,31,5,0.0788,0.696,120.0,1.0,follower,RL-PPO
4.040000000000003,32,5,0.0808,0.7229,120.0,1.0,follower,Classical-MPC
4.040000000000003,33,5,0.0803,0.7517,120.0,1.0,follower,Classical-MPC
4.040000000000003,34,5,0.0807,0.7799,120.0,1.0,follower,RL-SAC
4.040000000000003,35,5,0.0793,0.808,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,36,5,0.0809,0.8355,120.0,1.0,edge-relay,IL-BC (behavior cloning)
4.040000000000003,37,5,0.0807,0.8645,120.0,1.0,follower,Classical-MPC
4.040000000000003,38,5,0.0797,0.8923,120.0,1.0,follower,RL-PPO
4.040000000000003,39,5,0.0789,0.9209,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,40,5,0.0815,0.5011,120.0,1.0,follower,Classical-MPC
4.040000000000003,41,5,0.1173,0.5014,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,42,5,0.1561,0.5013,120.0,1.0,follower,RL-PPO
4.040000000000003,43,5,0.1937,0.4994,120.0,1.0,follower,RL-PPO
4.040000000000003,44,5,0.2341,0.4989,120.0,1.0,follower,RL-SAC
4.040000000000003,45,5,0.271,0.4996,120.0,1.0,follower,Classical-MPC
4.040000000000003,46,5,0.3102,0.4987,120.0,1.0,follower,RL-PPO
4.040000000000003,47,5,0.3461,0.5,120.0,1.0,follower,RL-PPO
4.040000000000003,48,5,0.3862,0.4989,120.0,1.0,safety-sentry,DL-CNN (vision)
4.040000000000003,49,5,0.4239,0.4997,120.0,1.0,follower,RL-PPO
4.040000000000003,50,5,0.4625,0.4999,120.0,1.0,follower,RL-PPO
4.040000000000003,51,5,0.4993,0.5,120.0,1.0,follower,RL-PPO
4.040000000000003,52,5,0.5391,0.4995,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,53,5,0.577,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
4.040000000000003,54,5,0.6143,0.5003,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,55,5,0.6517,0.5009,120.0,1.0,follower,RL-PPO
4.040000000000003,56,5,0.6895,0.4993,120.0,1.0,leader,DL-CNN (vision)
4.040000000000003,57,5,0.7293,0.499,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,58,5,0.7663,0.5008,120.0,1.0,follower,Classical-MPC
4.040000000000003,59,5,0.8054,0.4988,120.0,1.0,follower,Classical-MPC
4.040000000000003,60,5,0.8438,0.5007,120.0,1.0,follower,RL-SAC
4.040000000000003,61,5,0.8809,0.501,120.0,1.0,safety-sentry,RL-PPO
4.040000000000003,62,5,0.9186,0.4999,120.0,1.0,follower,Classical-MPC
4.040000000000003,63,5,0.9215,0.0811,120.0,1.0,leader,Classical-MPC
4.040000000000003,64,5,0.9192,0.1114,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,65,5,0.9197,0.1413,120.0,1.0,follower,IL-BC (behavior cloning)
4.040000000000003,66,5,0.9192,0.1694,120.0,1.0,follower,Classical-MPC
4.040000000000003,67,5,0.9214,0.1989,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.040000000000003,68,5,0.9201,0.2296,120.0,1.0,safety-sentry,Classical-MPC
4.040000000000003,69,5,0.9211,0.2587,120.0,1.0,edge-relay,RL-PPO
4.040000000000003,70,5,0.9188,0.29,120.0,1.0,follower,RL-SAC
4.040000000000003,71,5,0.9208,0.3189,120.0,1.0,edge-relay,RL-SAC
4.040000000000003,72,5,0.9203,0.3497,120.0,1.0,follower,RL-PPO
4.040000000000003,73,5,0.9207,0.3799,120.0,1.0,follower,Classical-MPC
4.040000000000003,74,5,0.9193,0.41,120.0,1.0,follower,RL-PPO
4.040000000000003,75,5,0.9209,0.4395,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,76,5,0.9207,0.4705,120.0,1.0,follower,RL-PPO
4.040000000000003,77,5,0.9197,0.5003,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,78,5,0.0815,0.0811,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,79,5,0.1173,0.0814,120.0,1.0,follower,RL-SAC
4.040000000000003,80,5,0.1561,0.0813,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,81,5,0.1937,0.0794,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,82,5,0.2341,0.0789,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,83,5,0.271,0.0796,120.0,1.0,follower,IL-BC (behavior cloning)
4.040000000000003,84,5,0.3102,0.0787,120.0,1.0,follower,RL-PPO
4.040000000000003,85,5,0.3461,0.08,120.0,1.0,edge-relay,RL-SAC
4.040000000000003,86,5,0.3862,0.0789,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,87,5,0.4239,0.0797,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,88,5,0.4625,0.0799,120.0,1.0,follower,RL-SAC
4.040000000000003,89,5,0.4993,0.08,120.0,1.0,edge-relay,Classical-MPC
4.040000000000003,90,5,0.5391,0.0795,120.0,1.0,follower,Classical-MPC
4.040000000000003,91,5,0.577,0.0805,120.0,1.0,edge-relay,RL-PPO
4.040000000000003,92,5,0.6143,0.0803,120.0,1.0,safety-sentry,DL-CNN (vision)
4.040000000000003,93,5,0.6517,0.0809,120.0,1.0,leader,RL-SAC
4.040000000000003,94,5,0.6895,0.0793,120.0,1.0,edge-relay,DL-CNN (vision)
4.040000000000003,95,5,0.7293,0.079,120.0,1.0,follower,RL-SAC
4.040000000000003,96,5,0.7663,0.0808,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,97,5,0.8054,0.0788,120.0,1.0,edge-relay,Classical-MPC
4.040000000000003,98,5,0.8438,0.0807,120.0,1.0,follower,DL-CNN (vision)
4.040000000000003,99,5,0.8809,0.081,120.0,1.0,follower,DL-Transformer (coord)
4.040000000000003,100,5,0.9186,0.0799,120.0,1.0,follower,DL-Transformer (coord)
4.080000000000003,1,5,0.0815,0.9211,120.0,1.0,leader,RL-PPO
4.080000000000003,2,5,0.1173,0.9214,120.0,1.0,follower,DL-CNN (vision)
4.080000000000003,3,5,0.1561,0.9213,120.0,1.0,follower,Classical-MPC
4.080000000000003,4,5,0.1937,0.9194,120.0,1.0,follower,DL-CNN (vision)
4.080000000000003,5,5,0.2341,0.9189,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.080000000000003,6,5,0.271,0.9196,120.0,1.0,follower,IL-BC (behavior cloning)
4.080000000000003,7,5,0.3102,0.9187,120.0,1.0,follower,Classical-MPC
4.080000000000003,8,5,0.3461,0.92,120.0,1.0,leader,IL-BC (behavior cloning)
4.080000000000003,9,5,0.3862,0.9189,120.0,1.0,follower,RL-PPO
4.080000000000003,10,5,0.4239,0.9197,120.0,1.0,follower,DL-CNN (vision)
4.080000000000003,11,5,0.4625,0.9199,120.0,1.0,follower,DL-CNN (vision)
4.080000000000003,12,5,0.4993,0.92,120.0,1.0,edge-relay,RL-PPO
4.080000000000003,13,5,0.5391,0.9195,120.0,1.0,follower,DL-Transformer (coord)
4.080000000000003,14,5,0.577,0.9205,120.0,1.0,leader,DL-Transformer (coord)
4.080000000000003,15,5,0.6143,0.9203,120.0,1.0,follower,Classical-MPC
4.080000000000003,16,5,0.6517,0.9209,120.0,1.0,safety-sentry,Classical-MPC
4.080000000000003,17,5,0.6895,0.9193,120.0,1.0,follower,RL-PPO
4.080000000000003,18,5,0.7293,0.919,120.0,1.0,follower,RL-SAC
4.080000000000003,19,5,0.7663,0.9208,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.080000000000003,20,5,0.8054,0.9188,120.0,1.0,leader,RL-PPO
4.080000000000003,21,5,0.8438,0.9207,120.0,1.0,follower,RL-SAC
4.080000000000003,22,5,0.8809,0.921,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.080000000000003,23,5,0.9186,0.9199,120.0,1.0,follower,RL-PPO
4.080000000000003,24,5,0.0815,0.5011,120.0,1.0,follower,IL-BC (behavior cloning)
4.080000000000003,25,5,0.0792,0.5294,120.0,1.0,safety-sentry,Classical-MPC
4.080000000000003,26,5,0.0797,0.5573,120.0,1.0,follower,RL-PPO
4.080000000000003,27,5,0.0792,0.5834,120.0,1.0,follower,DL-Transformer (coord)
4.080000000000003,28,5,0.0814,0.6109,120.0,1.0,follower,IL-BC (behavior cloning)
4.080000000000003,29,5,0.0801,0.6396,120.0,1.0,follower,Classical-MPC
4.080000000000003,30,5,0.0811,0.6667,120.0,1.0,follower,RL-SAC
4.080000000000003,31,5,0.0788,0.696,120.0,1.0,follower,RL-PPO
4.080000000000003,32,5,0.0808,0.7229,120.0,1.0,follower,Classical-MPC
4.080000000000003,33,5,0.0803,0.7517,120.0,1.0,follower,Classical-MPC
4.080000000000003,34,5,0.0807,0.7799,120.0,1.0,follower,RL-SAC
4.080000000000003,35,5,0.0793,0.808,120.0,1.0,follower,DL-CNN (vision)
4.080000000000003,36,5,0.0809,0.8355,120.0,1.0,edge-relay,IL-BC (behavior cloning)
4.080000000000003,37,5,0.0807,0.8645,120.0,1.0,follower,Classical-MPC
4.080000000000003,38,5,0.0797,0.8923,120.0,1.0,follower,RL-PPO
4.080000000000003,39,5,0.0789,0.9209,120.0,1.0,follower,DL-Transformer (coord)
4.080000000000003,40,5,0.0815,0.5011,120.0,1.0,follower,Classical-MPC
4.080000000000003,41,5,0.1173,0.5014,120.0,1.0,follower,DL-Transformer (coord)
4.080000000000003,42,5,0.1561,0.5013,120.0,1.0,follower,RL-PPO
4.080000000000003,43,5,0.1937,0.4994,120.0,1.0,follower,RL-PPO
4.080000000000003,44,5,0.2341,0.4989,120.0,1.0,follower,RL-SAC
4.080000000000003,45,5,0.271,0.4996,120.0,1.0,follower,Classical-MPC
4.080000000000003,46,5,0.3102,0.4987,120.0,1.0,follower,RL-PPO
4.080000000000003,47,5,0.3461,0.5,120.0,1.0,follower,RL-PPO
4.080000000000003,48,5,0.3862,0.4989,120.0,1.0,safety-sentry,DL-CNN (vision)
4.080000000000003,49,5,0.4239,0.4997,120.0,1.0,follower,RL-PPO
4.080000000000003,50,5,0.4625,0.4999,120.0,1.0,follower,RL-PPO
4.080000000000003,51,5,0.4993,0.5,120.0,1.0,follower,RL-PPO
4.080000000000003,52,5,0.5391,0.4995,120.0,1.0,follower,DL-Transformer (coord)
4.080000000000003,53,5,0.577,0.5005,120.0,1.0,follower,IL-BC (behavior cloning)
4.080000000000003,54,5,0.6143,0.5003,120.0,1.0,follower,DL-CNN (vision)
4.080000000000003,55,5,0.6517,0.5009,120.0,1.0,follower,RL-PPO
4.080000000000003,56,5,0.6895,0.4993,120.0,1.0,leader,DL-CNN (vision)
4.080000000000003,57,5,0.7293,0.499,120.0,1.0,follower,DL-Transformer (coord)
4.080000000000003,58,5,0.7663,0.5008,120.0,1.0,follower,Classical-MPC
4.080000000000003,59,5,0.8054,0.4988,120.0,1.0,follower,Classical-MPC
4.080000000000003,60,5,0.8438,0.5007,120.0,1.0,follower,RL-SAC
4.080000000000003,61,5,0.8809,0.501,120.0,1.0,safety-sentry,RL-PPO
4.080000000000003,62,5,0.9186,0.4999,120.0,1.0,follower,Classical-MPC
4.080000000000003,63,5,0.9215,0.0811,120.0,1.0,leader,Classical-MPC
4.080000000000003,64,5,0.9192,0.1114,120.0,1.0,follower,DL-CNN (vision)
4.080000000000003,65,5,0.9197,0.1413,120.0,1.0,follower,IL-BC (behavior cloning)
4.080000000000003,66,5,0.9192,0.1694,120.0,1.0,follower,Classical-MPC
4.080000000000003,67,5,0.9214,0.1989,120.0,1.0,safety-sentry,DL-Transformer (coord)
4.080000000000003,68,5,0.9201,0.2296,120.0,1.0,safety-sentry,Classical-MPC
4.080000000000003,69,5,0.9211,0.2587,120.0,1.0,edge-relay,RL-PPO
4.080000000000003,70,5,0.9188,0.29,120.0,1.0,follower,RL-SAC
4.080000000000003,71,5,0.9208,0.3189,120.0,1.0,edge-relay,RL-SAC
4.080000000000003,72,5,0.9203,0.3497,120.0,1.0,follower,RL-PPO
